@relation 'de.lukonjun.metricscollector.ml.J48AnomalyDetector@7561a8c data'

@attribute memoryUsageBytes numeric
@attribute cpuUsageNanocores numeric
@attribute logsfsUsedBytes numeric
@attribute rootfsUsedBytes numeric
@attribute rx_bytes numeric
@attribute tx_bytes numeric
@attribute ioServiceRecursiveRead numeric
@attribute ioServiceRecursiveWrite numeric
@attribute usedBytesVolume numeric
@attribute runningTimeSeconds numeric
@attribute class {mysql,nginx,mongodb,postgresql,apache}

@data
8380416,0,28672,94208,788,42,303,2,0,387036,nginx
8380416,0,28672,94208,788,42,303,2,0,387046,nginx
8380416,0,28672,94208,788,42,303,2,0,387056,nginx
8380416,0,28672,94208,788,42,303,2,0,387066,nginx
8380416,0,28672,94208,788,42,303,2,0,387076,nginx
8380416,0,28672,94208,788,42,303,2,0,387086,nginx
8380416,0,28672,94208,788,42,303,2,0,387095,nginx
8380416,0,28672,94208,788,42,303,2,0,387105,nginx
8380416,0,28672,94208,788,42,303,2,0,387116,nginx
8380416,0,28672,94208,788,42,303,2,0,387126,nginx
8380416,0,28672,94208,788,42,303,2,0,387136,nginx
8380416,0,28672,94208,788,42,303,2,0,387146,nginx
8380416,0,28672,94208,788,42,303,2,0,387156,nginx
8380416,0,28672,94208,788,42,303,2,0,387166,nginx
8380416,0,28672,94208,788,42,303,2,0,387176,nginx
8380416,0,28672,94208,788,42,303,2,0,387186,nginx
8380416,0,28672,94208,788,42,303,2,0,387196,nginx
8380416,0,28672,94208,788,42,303,2,0,387206,nginx
8380416,0,28672,94208,788,42,303,2,0,387216,nginx
8380416,0,28672,94208,788,42,303,2,0,387225,nginx
8380416,0,28672,94208,788,42,303,2,0,387236,nginx
8380416,0,28672,94208,788,42,303,2,0,387246,nginx
8380416,0,28672,94208,788,42,303,2,0,387256,nginx
8380416,0,28672,94208,788,42,303,2,0,387266,nginx
8380416,0,28672,94208,788,42,303,2,0,387276,nginx
8380416,0,28672,94208,788,42,303,2,0,387286,nginx
8380416,0,28672,94208,788,42,303,2,0,387295,nginx
8380416,0,28672,94208,788,42,303,2,0,387306,nginx
8380416,0,28672,94208,788,42,303,2,0,387316,nginx
8380416,0,28672,94208,788,42,303,2,0,387326,nginx
8380416,0,28672,94208,788,42,303,2,0,387336,nginx
8380416,0,28672,94208,788,42,303,2,0,387346,nginx
8380416,0,28672,94208,788,42,303,2,0,387356,nginx
8380416,0,28672,94208,788,42,303,2,0,387366,nginx
8380416,0,28672,94208,788,42,303,2,0,387376,nginx
8380416,0,28672,94208,788,42,303,2,0,387386,nginx
8380416,0,28672,94208,788,42,303,2,0,387396,nginx
8380416,0,28672,94208,788,42,303,2,0,387406,nginx
8380416,0,28672,94208,788,42,303,2,0,387416,nginx
8380416,0,28672,94208,788,42,303,2,0,387426,nginx
8380416,0,28672,94208,788,42,303,2,0,387436,nginx
8380416,0,28672,94208,788,42,303,2,0,387445,nginx
8380416,0,28672,94208,788,42,303,2,0,387456,nginx
8380416,0,28672,94208,788,42,303,2,0,387465,nginx
8380416,0,28672,94208,788,42,303,2,0,387476,nginx
8380416,0,28672,94208,788,42,303,2,0,387485,nginx
8380416,0,28672,94208,788,42,303,2,0,387495,nginx
8380416,0,28672,94208,788,42,303,2,0,387506,nginx
8380416,0,28672,94208,788,42,303,2,0,387516,nginx
8380416,0,28672,94208,788,42,303,2,0,387526,nginx
8380416,0,28672,94208,788,42,303,2,0,387536,nginx
8380416,0,28672,94208,788,42,303,2,0,387546,nginx
8380416,0,28672,94208,788,42,303,2,0,387555,nginx
8380416,0,28672,94208,788,42,303,2,0,387565,nginx
8380416,0,28672,94208,788,42,303,2,0,387575,nginx
8380416,0,28672,94208,788,42,303,2,0,387586,nginx
8380416,0,28672,94208,788,42,303,2,0,387595,nginx
8380416,0,28672,94208,788,42,303,2,0,387606,nginx
8380416,0,28672,94208,788,42,303,2,0,387616,nginx
8380416,0,28672,94208,788,42,303,2,0,387625,nginx
8380416,0,28672,94208,788,42,303,2,0,387636,nginx
8380416,0,28672,94208,788,42,303,2,0,387645,nginx
8380416,0,28672,94208,788,42,303,2,0,387656,nginx
8380416,0,28672,94208,788,42,303,2,0,387665,nginx
8380416,0,28672,94208,788,42,303,2,0,387676,nginx
8380416,0,28672,94208,788,42,303,2,0,387685,nginx
8380416,0,28672,94208,788,42,303,2,0,387696,nginx
8380416,0,28672,94208,788,42,303,2,0,387706,nginx
8380416,0,28672,94208,788,42,303,2,0,387716,nginx
8380416,0,28672,94208,788,42,303,2,0,387726,nginx
8380416,0,28672,94208,788,42,303,2,0,387736,nginx
8380416,0,28672,94208,788,42,303,2,0,387745,nginx
8380416,0,28672,94208,788,42,303,2,0,387756,nginx
8380416,0,28672,94208,788,42,303,2,0,387766,nginx
8380416,0,28672,94208,788,42,303,2,0,387776,nginx
8380416,0,28672,94208,788,42,303,2,0,387786,nginx
8380416,0,28672,94208,788,42,303,2,0,387796,nginx
8380416,0,28672,94208,788,42,303,2,0,387806,nginx
8380416,0,28672,94208,788,42,303,2,0,387816,nginx
8380416,0,28672,94208,788,42,303,2,0,387826,nginx
8380416,0,28672,94208,788,42,303,2,0,387836,nginx
8380416,0,28672,94208,788,42,303,2,0,387846,nginx
8380416,0,28672,94208,788,42,303,2,0,387856,nginx
8380416,0,28672,94208,788,42,303,2,0,387866,nginx
8380416,0,28672,94208,788,42,303,2,0,387876,nginx
1978368,0,0,0,1040,42,6,3723,0,515545,mysql
1978368,0,0,0,1040,42,6,10058,0,515555,mysql
357568512,561231112,28672,20480,1040,42,9,10141,0,515565,mysql
357568512,561231112,28672,20480,1040,42,9,10141,0,515575,mysql
357568512,5053325,28672,20480,1040,42,9,10141,0,515585,mysql
357703680,8025917,28672,20480,1040,42,9,10141,0,515595,mysql
357732352,7052512,28672,20480,1040,42,9,10141,0,515605,mysql
357732352,7052512,28672,20480,1040,42,9,10141,0,515614,mysql
357740544,8577821,36864,65536,1040,42,9,10141,0,515625,mysql
357724160,8462256,36864,65536,1040,42,9,10141,0,515634,mysql
357724160,8894342,36864,65536,1040,42,9,10141,0,515645,mysql
357724160,8894342,36864,65536,1040,42,9,10141,0,515655,mysql
357724160,8731279,36864,65536,1040,42,9,10141,0,515664,mysql
357724160,8731279,36864,65536,1040,42,9,10141,0,515675,mysql
357736448,8748667,36864,65536,1040,42,9,10151,0,515685,mysql
2277376,0,28672,20480,1040,42,5,6711,0,515695,mysql
183189504,735390808,28672,20480,1040,42,8,10022,0,515704,mysql
183189504,735390808,28672,20480,1040,42,8,10044,0,515714,mysql
356818944,60556935,28672,20480,1040,42,8,10044,0,515725,mysql
356966400,6661029,28672,20480,1040,42,8,10044,0,515735,mysql
356966400,6661029,28672,20480,1040,42,8,10044,0,515745,mysql
357031936,6466492,28672,20480,1040,42,8,10044,0,515755,mysql
357089280,9625267,36864,65536,1040,42,8,10044,0,515764,mysql
357072896,7876822,36864,65536,1040,42,8,10044,0,515775,mysql
357072896,7876822,36864,65536,1040,42,8,10044,0,515784,mysql
357072896,9800139,36864,65536,1040,42,8,10044,0,515795,mysql
357072896,7692980,36864,65536,1040,42,8,10044,0,515804,mysql
357072896,7692980,36864,65536,1040,42,8,10044,0,515815,mysql
357081088,6692929,36864,65536,1040,42,8,10044,0,515825,mysql
357081088,11939076,36864,65536,1040,42,8,10053,0,515835,mysql
2121728,0,28672,20480,1040,42,5,4736,0,516155,mysql
2121728,0,28672,20480,1040,42,5,9805,0,516165,mysql
5263360,724258806,28672,20480,1040,42,8,9897,0,516174,mysql
356827136,136914761,28672,20480,1040,42,8,9897,0,516184,mysql
356827136,136914761,28672,20480,1040,42,8,9897,0,516195,mysql
356974592,7048231,28672,20480,1040,42,8,9897,0,516205,mysql
356995072,8921700,28672,20480,1040,42,8,9897,0,516215,mysql
357056512,6761758,36864,65536,1040,42,8,9897,0,516225,mysql
357056512,6761758,36864,65536,1040,42,8,9897,0,516235,mysql
357044224,7507327,36864,65536,1040,42,8,9897,0,516245,mysql
357044224,7562336,36864,65536,1040,42,8,9897,0,516255,mysql
357044224,7562336,36864,65536,1040,42,8,9897,0,516264,mysql
